PID,Arrival,Burst,Start,End,Turnaround,Waiting
293,96.8,0.2855015789842775,96.9138715157226,97.19937309470689,0.4,0.1
294,97.1,0.19131845264904707,97.19937309470689,97.39069154735593,0.3,0.1
295,97.5,0.48847328299483955,97.50805104494354,98.13112002360535,0.6,0.1
296,97.7,0.1345956956669641,97.65863687975659,97.79323257542354,0.1,-0.0
297,97.7,0.38167141097137386,98.13112002360535,98.51279143457673,0.8,0.5
298,98.0,0.8583528120437878,98.98687471607708,99.84522752812087,1.8,0.9
299,98.1,0.4740832815003543,98.51279143457673,98.98687471607708,0.9,0.4
300,99.4,1.4484312805864419,121.75438706987833,123.20281835046478,23.8,22.3
301,99.6,1.2320217102076891,112.49327898463082,113.72530069483851,14.1,12.9
302,100.2,0.31766491040604095,100.2402938063733,100.55795871677934,0.3,-0.0

Average Turnaround Time,11.06
Average Waiting Time,10.53
